APPL_ID,WATER_RIGHT_TYPE,WATER_RIGHT_STATUS_2021,WATER_RIGHT_STATUS,RIPARIAN,BASIN,MAINSTEM,MAINSTEM_RR,UPPER_RUSSIAN,PRIORITY,ASSIGNED_PRIORITY_DATE_SUB,ASSIGNED_PRIORITY_DATE_SOURCE,PRIORITY_CLASS,JAN_MEAN_DIV,FEB_MEAN_DIV,MAR_MEAN_DIV,APR_MEAN_DIV,MAY_MEAN_DIV,JUN_MEAN_DIV,JUL_MEAN_DIV,AUG_MEAN_DIV,SEP_MEAN_DIV,OCT_MEAN_DIV,NOV_MEAN_DIV,DEC_MEAN_DIV,NULL_DEMAND,ZERO_DEMAND,MAY_SEPT_ZERO_DEMAND,DEMAND_ZEROED_POWER,DEMAND_ZEROED_OTHER,LATITUDE,LONGITUDE,QAQC_MODIFICATION,PRIMARY_USE,YEAR_ADDED
S016774,Statement of Div and Use,Claimed,Claimed,Y,R_12,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.5,0,0,0,0,0.866666667,0,0,0,0,2.233333333,2.266666667,N,N,N,N,N,38.636,-122.6526,N,Irrigation,2021
S016775,Statement of Div and Use,Claimed,Claimed,Y,R_12,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.133333333,0,0,0,0,0,0,0,0,0.1,0.666666667,N,N,Y,N,N,38.6343,-122.6592,N,Irrigation,2021
S016776,Statement of Div and Use,Claimed,Claimed,Y,R_12,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,8.966666667,1.066666667,1,0.166666667,0.733333333,0,0,0,0.5,0,1.333333333,8.9,N,N,N,N,N,38.6323,-122.6613,N,Irrigation,2021
S016777,Statement of Div and Use,Claimed,Claimed,Y,R_12,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.9,0.9,0.866666667,0,0,0,0,0,0.333333333,0,0.6,6.2,N,N,N,N,N,38.6329,-122.6627,N,Irrigation,2021
S016790,Statement of Div and Use,Claimed,Claimed,Y,R_12,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,1,0,0.2,0,0,0,0,0,0,0.6,0.366666667,N,N,Y,N,N,38.6298,-122.6662,N,Irrigation,2021
S016900,Statement of Div and Use,Claimed,Claimed,N,R_12,N,N,Y,46,19120101,YEAR_DIVERSION_COMMENCED,PRE-1914,0,0,0.429644,1.135488667,0.398955333,0,0,0,0,0,0,0,N,N,N,N,N,38.5811,-122.673,N,Irrigation,2021
S016901,Statement of Div and Use,Claimed,Claimed,Y,R_12,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.623,-122.7049,N,Stockwatering,2021
S019738,Statement of Div and Use,Claimed,Claimed,Y,R_12,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.4,1.166666667,3.7,0.766666667,0,0,0,0,0,0,0,N,N,N,N,N,38.6159,-122.6886,N,Irrigation,2021
S019908,Statement of Div and Use,Claimed,Claimed,Y,R_12,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.011,0.011,0.011,0,0,0,0,0,0,0.011,0.033,0.033,N,N,Y,N,N,38.5868,-122.7566,Y,Irrigation,2021
S019911,Statement of Div and Use,Claimed,Claimed,Y,R_12,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.2,0.2,0,0,0,0,0,0,0,0,0,0.6,N,N,Y,N,N,38.6063,-122.758,N,Irrigation,2021
S019914,Statement of Div and Use,Claimed,Claimed,Y,R_12,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.6,0,0.066666667,0,0,0.3,0,0,0,0.3,1.033333333,N,N,N,N,N,38.6071,-122.7573,N,Irrigation,2021
S019917,Statement of Div and Use,Claimed,Claimed,Y,R_12,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,1.733333333,1.733333333,4.666666667,0.333333333,0,0,0,0,0,0,0.1,0.7,N,N,Y,N,N,38.601,-122.7535,N,Irrigation,2021
S021081,Statement of Div and Use,Claimed,Claimed,Y,R_12,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,,,,,,,,,,,,,Y,N,N,N,N,38.6105,-122.7523,N,Recreational,2021
S021082,Statement of Div and Use,Claimed,Claimed,Y,R_12,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,,,,,,,,,,,,,Y,N,N,N,N,38.6104,-122.7558,N,Recreational,2021
S022006,Statement of Div and Use,Claimed,Claimed,Y,R_12,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,1,2,1.333333333,2,0,0,0,0,0,0,0,N,N,N,N,N,38.6236,-122.669,N,Frost Protection,2021
S022512,Statement of Div and Use,Claimed,Claimed,Y,R_12,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,3.366666667,3.366666667,4.156666667,3.023333333,0.266666667,0,0,0,0,0,0,2.33,N,N,N,N,N,38.6051,-122.6744,N,Irrigation,2021
S023451,Statement of Div and Use,Claimed,Claimed,Y,R_12,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,5,5,0,0,0,0,0,0,0,N,N,N,N,N,38.6166,-122.7735,Y,Irrigation,2021
S024621,Statement of Div and Use,Claimed,Claimed,Y,R_12,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0.004333333,0.082,0.102,0.092,0.004333333,0,0,N,N,N,N,N,38.5848,-122.7482,N,Irrigation,2021
S025029,Statement of Div and Use,Claimed,Claimed,Y,R_12,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.056666667,0.43,0,0.173333333,0.61,2.86,2.883333333,1.956666667,0.976666667,0,0,N,N,N,N,N,38.6592,-122.8125,N,Irrigation,2021
S027620,Statement of Div and Use,Claimed,Claimed,Y,R_12,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,2.733333333,3.066666667,N,N,Y,N,N,38.59877315,-122.7585277,N,Irrigation,2021
S027851,Statement of Div and Use,Claimed,Claimed,Y,R_12,N,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.02,0.015,0.065,0,0.25,0.33,0.425,0.695,0.315,0.355,0,N,N,N,N,N,38.65376674,-122.8097085,N,Irrigation,2021
A013182A01,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,84,19490629,APPLICATION_ACCEPTANCE_DATE,PRE-1949+1949,0,0,0,0,0.333333333,2.756666667,2.833333333,3,3.333333333,0.743333333,0,0,N,N,N,N,N,38.63891966,-122.7940779,N,Irrigation,2021
A013182A02,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,85,19490629,APPLICATION_ACCEPTANCE_DATE,PRE-1949+1949,0,0,0,0,0.3,0.666666667,1.2,1.4,1.1,0.6,0,0,N,N,N,N,N,38.65241462,-122.788275,N,Irrigation,2021
A013182B,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,86,19490629,APPLICATION_ACCEPTANCE_DATE,PRE-1949+1949,0,0,0,0,1.2,2.766666667,5.066666667,6,4.633333333,2.466666667,0,0,N,N,N,N,N,38.62769524,-122.7890519,N,Irrigation,2021
A013217,Appropriative,Permitted,Permitted,N,R_12_M,Y,Y,Y,87,19490708,PRIORITY_DATE,PRE-1949+1949,0,0,0,0,31.66333333,77.56666667,88.45,89.86,78.44666667,69.19,0,0,N,N,N,N,N,38.63332826,-122.8559333,N,Municipal,2021
A013281A01,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,474,19730614,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,5,15.66333333,17.64666667,17.68,17.08666667,6.573333333,0,0,N,N,N,N,N,38.63891966,-122.7940779,N,Irrigation,2021
A013281A02,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,475,19730614,PRIORITY_DATE,1971-1990,0,0,0,0,1.666666667,10.25333333,11.43333333,13.64,10.17666667,7.873333333,0,0,N,N,N,N,N,38.63891966,-122.7940779,N,Irrigation,2021
A013281A03,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,476,19730614,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0.7,1.633333333,3.033333333,3.566666667,2.733333333,1.466666667,0,0,N,N,N,N,N,38.64335346,-122.7881748,N,Irrigation,2021
A013281B,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,90,19490808,APPLICATION_ACCEPTANCE_DATE,PRE-1949+1949,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.62769524,-122.7890519,N,Irrigation,2021
A013331,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,94,19490906,APPLICATION_RECD_DATE,PRE-1949+1949,0,0,0,0.203333333,0.143333333,0.339304621,1.419365589,1.76292421,1.180773759,0.940198086,0.14572859,0,N,N,N,N,N,38.64928047,-122.8083757,N,Irrigation,2021
A013391,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,95,19491007,APPLICATION_ACCEPTANCE_DATE,PRE-1949+1949,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.651,-122.8063,N,Irrigation,2021
A013468,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,96,19491117,APPLICATION_ACCEPTANCE_DATE,PRE-1949+1949,0,0,0,0,0.294613333,0.589226333,0.589226333,0.491022,0.540124333,0.392817667,0,0,N,N,N,N,N,38.63291146,-122.8286702,N,Irrigation,2021
A013874,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,122,19500731,APPLICATION_ACCEPTANCE_DATE,1950-1952,0.163333333,0.01,1.129,1.293333333,0.913333333,2.136666667,7.378600333,8.916049333,4.558628333,1.646274333,15.92656333,0.020566667,N,N,N,N,N,38.60905691,-122.7839461,N,Irrigation,2021
A013989,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,131,19501009,APPLICATION_ACCEPTANCE_DATE,1950-1952,0.05341,0.05341,0.05341,0.05341,0.05341,0.485361,0.485361,0.485361,0.485361,0.34841,0.05341,0.05341,N,N,N,N,N,38.63536016,-122.8318496,N,Irrigation,2021
A014047,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,138,19501114,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0.0009,0.000257667,0.016378333,0.015537733,0.016056,0.017620667,0.017458333,0,0,N,N,N,N,N,38.63806473,-122.7986199,N,Irrigation,2021
A014339,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,152,19510607,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.651,-122.8063,N,Irrigation,2021
A014459,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,154,19510831,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,2,2,2,2.666666667,2.666666667,2.666666667,2.666666667,2,0,N,N,N,N,N,38.61345493,-122.7832944,N,Irrigation,2021
A014715,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,160,19520317,APPLICATION_ACCEPTANCE_DATE,1950-1952,0.066666667,0,0,0,0,0,0,0,0,0,2.433333333,3.433333333,N,N,Y,N,N,38.62772132,-122.7852015,N,Irrigation,2021
A014750,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,164,19520415,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0,0.38,0.303333333,0.973333333,0.14,0,0,0,N,N,N,N,N,38.6049169,-122.7870502,N,Irrigation,2021
A015233,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,185,19530312,APPLICATION_ACCEPTANCE_DATE,1953-1954,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.63259428,-122.8346181,N,Irrigation,2021
A015370,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,190,19530605,APPLICATION_ACCEPTANCE_DATE,1953-1954,0,0,0,0.203333333,0.18,0.58,2.126666667,3.243333333,2.246666667,1.76,0.5,0,N,N,N,N,N,38.65119381,-122.8061208,N,Irrigation,2021
A013579,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,103,19500214,APPLICATION_ACCEPTANCE_DATE,1950-1952,0,0,0,0,0.294613333,0.883839667,0.883839667,0.883839667,0.736533,0.441919667,0,0,N,N,N,N,N,38.63059121,-122.8457973,N,Irrigation,2021
A015728A,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,205,19540216,APPLICATION_ACCEPTANCE_DATE,1953-1954,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.64412471,-122.7958866,N,Irrigation,2021
A015728B,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,206,19540216,APPLICATION_ACCEPTANCE_DATE,1953-1954,0,0,0,2,2,2.666666667,3.4,3.566666667,2,1.666666667,1.166666667,0.8,N,N,N,N,N,38.65852201,-122.8062527,N,Irrigation,2021
A017100,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,249,19560523,APPLICATION_ACCEPTANCE_DATE,1955-1956,0.05341,0.05341,0.05341,0.05341,0.05341,0.515361,0.515361,0.515361,0.515361,0.37841,0.05341,0.05341,N,N,N,N,N,38.63129139,-122.8248004,N,Irrigation,2021
A017121,Appropriative,Permitted,Permitted,N,R_12_M,Y,Y,Y,250,19560608,PRIORITY_DATE,1955-1956,89.91666667,84.14333333,93.98,96.88666667,108.27,108.1533333,117.1866667,126.8633333,107.7266667,103.2533333,126.5966667,96.49,N,N,N,N,N,38.63371323,-122.854373,N,Municipal,2021
A019339,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,287,19600404,APPLICATION_ACCEPTANCE_DATE,1960-1970,0,0,0,0,0.196408667,0.392817667,0.589226333,0.589226333,0.491022,0.245511,0,0,N,N,N,N,N,38.63032428,-122.8447439,N,Irrigation,2021
A023212A,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,378,19690121,APPLICATION_ACCEPTANCE_DATE,1960-1970,0,0,0,2.733333333,2.7,1.733333333,0,0,0,0,0,0,N,N,N,N,N,38.65040638,-122.8008592,N,Irrigation,2021
A023212B,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,379,19690121,APPLICATION_ACCEPTANCE_DATE,1960-1970,0,0,0,0.294333333,0,0,0,0,0,0,0,0,N,N,Y,N,N,38.65040638,-122.8008592,N,Irrigation,2021
A023255,Appropriative,Licensed,Licensed,N,R_12,N,N,Y,382,19690409,APPLICATION_ACCEPTANCE_DATE,1960-1970,3.333333333,0,0,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,38.63598368,-122.8017476,N,Stockwatering,2021
A023297,Appropriative,Licensed,Licensed,N,R_12,N,N,Y,385,19690617,APPLICATION_ACCEPTANCE_DATE,1960-1970,0.097333333,0.078666667,0.035,0.025,0.003333333,0,0,0,0,0,0.740333333,0.849666667,N,N,N,N,N,38.6491244,-122.7875383,N,Irrigation,2021
A024051,Appropriative,Licensed,Licensed,N,R_12,N,N,Y,447,19720424,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,3.893333333,2.63,13.81193367,13.342716,7.011961667,4.856274333,11.240779,0,N,N,N,N,N,38.60619267,-122.7811149,N,Irrigation,2021
A024101,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,450,19720623,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0.176666667,0.396666667,0.24,0.02,0.05,0.163333333,0.243333333,0.31,0.096666667,0,0,N,N,N,N,N,38.6237635,-122.7816574,N,Irrigation,2021
A024269A,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,464,19721222,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.64252629,-122.7987282,N,Irrigation,2021
A024269B,Appropriative,Permitted,Permitted,N,R_12_M,Y,Y,Y,465,19721222,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.64927566,-122.808373,N,Frost Protection,2021
A024864A,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,508,19750825,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.65114257,-122.8134741,N,Irrigation,2021
A024864B,Appropriative,Permitted,Permitted,N,R_12_M,Y,Y,Y,509,19750825,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.65220894,-122.8180387,N,Frost Protection,2021
A024877,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,510,19750910,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.65247365,-122.8194425,N,Irrigation,2021
A024958A,Appropriative,Permitted,Permitted,N,R_12_M,Y,Y,Y,527,19751216,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0.036826667,0.11662,0.220973333,0.22098,0,0,0,0,N,N,N,N,N,38.64080812,-122.7990008,N,Irrigation,2021
A024958B,Appropriative,Permitted,Permitted,N,R_12_M,Y,Y,Y,528,19751216,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.64080812,-122.7990008,N,Frost Protection,2021
A025344,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,558,19770427,APPLICATION_ACCEPTANCE_DATE,1971-1990,1.066666667,0.033333333,5.5,1.5,2.366666667,2.6,2.533333333,5.433333333,7.5,2.433333333,0.033333333,0.033333333,N,N,N,N,N,38.6391754,-122.7968327,N,Irrigation,2021
A027327,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,612,19820505,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,1.5,0.5,N,N,Y,N,N,38.65247365,-122.8194425,Y,Irrigation,2021
A027941,Appropriative,Permitted,Permitted,N,R_12_M,Y,Y,Y,624,19840109,APPLICATION_ACCEPTANCE_DATE,1971-1990,6.2,0,0,0,0,1.7,23.36666667,29.76666667,13.9,12.13333333,2.366666667,0,N,N,N,N,N,38.65040638,-122.8008592,N,Irrigation,2021
A028855,Appropriative,Licensed,Licensed,N,R_12,N,N,Y,657,19860609,APPLICATION_ACCEPTANCE_DATE,1971-1990,8.666666667,0,0,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,38.63598368,-122.8017476,N,Irrigation,2021
A029411,Appropriative,Permitted,Permitted,N,R_12_M,Y,Y,Y,676,19890214,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0.022096,0.0221,0.209901333,0.162045333,0.106784,0.110488667,0,0,N,N,N,N,N,38.64080812,-122.7990008,N,Irrigation,2021
A029412,Appropriative,Permitted,Permitted,N,R_12_M,Y,Y,Y,677,19890214,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0.196406667,0.343708667,0,0,N,N,N,N,N,38.64249091,-122.7987402,N,Irrigation,2021
A029517,Appropriative,Permitted,Permitted,N,R_12_M,Y,Y,Y,686,19890706,APPLICATION_ACCEPTANCE_DATE,1971-1990,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.64249091,-122.7987402,N,Frost Protection,2021
A029547,Appropriative,Licensed,Licensed,N,R_12_M,Y,Y,Y,687,19890822,APPLICATION_ACCEPTANCE_DATE,1971-1990,10.06666667,0,0.266666667,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,38.63836618,-122.7967081,N,Irrigation,2021
A030397,Appropriative,Permitted,Permitted,N,R_12_M,Y,Y,Y,713,19940818,APPLICATION_RECD_DATE,1991-PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.64080812,-122.7990008,N,Irrigation,2021
A030412,Appropriative,Permitted,Permitted,N,R_12_M,Y,Y,Y,714,19940927,APPLICATION_RECD_DATE,1991-PRESENT,0.02,0.003333333,0.013333333,0.013333333,0.5,0.993333333,1.686666667,1.703333333,1.236666667,0.07,0.063333333,0.003333333,N,N,N,N,N,38.64412471,-122.7958866,N,Irrigation,2021
D031451,Registration Domestic,Registered,Registered,N,R_12_M,Y,Y,Y,781,20030529,APPLICATION_RECD_DATE,1991-PRESENT,0.061378,0.061378,0.092067,0.214823,0.245512,0.276201,0.276201,0.30689,0.276201,0.184134,0.040918667,0.040918667,N,N,N,N,N,38.61009686,-122.8013656,N,Domestic,2021
D031801,Registration Domestic,Registered,Registered,N,R_12_M,Y,Y,Y,806,20091006,APPLICATION_RECD_DATE,1991-PRESENT,1.333333333,1.333333333,0.533333333,0.066666667,0.033333333,0,0,0,0,0,0.366666667,0.566666667,N,N,N,N,N,38.6604,-122.8216,N,Domestic,2021
D032013,Registration Domestic,Registered,Registered,N,R_12,N,N,Y,816,20130314,APPLICATION_RECD_DATE,1991-PRESENT,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.6067,-122.7826,N,Aesthetic,2021
D032206,Registration Domestic,Registered,Registered,N,R_12,N,N,Y,830,20131011,PRIORITY_DATE,1991-PRESENT,1,1,1,0.5,0,0,0,0,0,0,0.5,0.5,N,N,Y,N,N,38.6498,-122.8194,N,Recreational,2021
S002379,Statement of Div and Use,Claimed,Claimed,Y,R_12_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.60125649,-122.8003074,N,Stockwatering,2021
S008128,Statement of Div and Use,Claimed,Claimed,Y,R_12_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,3.893333333,2.63,13.81193367,13.342716,7.011961667,4.856274333,11.240779,0,N,N,N,N,N,38.6091,-122.7839,N,Irrigation,2021
S008628,Statement of Div and Use,Claimed,Claimed,N,R_12_M,Y,Y,Y,4,18690101,YEAR_DIVERSION_COMMENCED,PRE-1914,0.631062333,1.157273333,0.808134667,1.587937333,3.434478667,3.694003333,4.40574,4.321623333,3.950155,2.831063667,1.928509,0.846120333,N,N,N,N,N,38.64572886,-122.8022073,N,Domestic,2021
S011330,Statement of Div and Use,Claimed,Claimed,Y,R_12_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.01,0.098333333,0.396666667,0.55,0.663333333,1.143333333,1.766666667,2.563333333,2.756666667,0.93,0.54,0.016666667,N,N,N,N,N,38.62222971,-122.785141,N,Irrigation,2021
S011331,Statement of Div and Use,Claimed,Claimed,Y,R_12_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.01,0.188333333,0.2,0.318333333,0.36,0.973333333,2.193333333,2.833333333,3.796666667,1.833333333,0.436666667,0.008333333,N,N,N,N,N,38.62222971,-122.785141,N,Irrigation,2021
S014851,Statement of Div and Use,Claimed,Claimed,Y,R_12_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.066666667,1.033333333,0.633333333,3.3,7.566666667,14,16.46666667,12.7,6.833333333,4.4,0.233333333,N,N,N,N,N,38.62783728,-122.7883534,N,Irrigation,2021
S014857,Statement of Div and Use,Claimed,Claimed,N,R_12_M,Y,Y,Y,45,19120101,YEAR_DIVERSION_COMMENCED,PRE-1914,0.186666667,0.186666667,0.186666667,0.166666667,0,0,0,0,0,0,0.02,0.02,N,N,Y,N,N,38.61223345,-122.781181,Y,Fire Protection,2021
S014946,Statement of Div and Use,Claimed,Claimed,Y,R_12_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.82,0.82,0.82,1.166666667,4,8.086666667,9.766666667,11.64,9.843333333,8.993333333,2.583333333,1.8,N,N,N,N,N,38.63372888,-122.790169,N,Irrigation,2021
S015044,Statement of Div and Use,Claimed,Claimed,Y,R_12_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.54,0.916666667,2.533333333,2.183333333,3.963333333,5.303333333,6.56,7.023333333,4.426666667,3.29,0.833333333,0,N,N,N,N,N,38.63048324,-122.8604995,N,Irrigation,2021
S015335,Statement of Div and Use,NA,Claimed,Y,R_12_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.0172667,0.0522867,0.0263667,0.0276,0.0289,0.0276,0.0276,0.0276,0.0276,0.023434,0.0122667,0.0122667,N,N,N,N,N,38.62349992,-122.800207,N,Domestic,2022
S016632,Statement of Div and Use,Claimed,Claimed,Y,R_12_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0.01,0.673333333,0.49,0.68,0.87,0.386666667,0.306666667,0.066666667,0,N,N,N,N,N,38.6397,-122.7984,N,Irrigation,2021
S016633,Statement of Div and Use,Claimed,Claimed,Y,R_12_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.066666667,0.1,0.033333333,0.066666667,0.74,1.503333333,2.743333333,2.536666667,1.836666667,0,0,N,N,N,N,N,38.6256,-122.8171,N,Irrigation,2021
S022853,Statement of Div and Use,Claimed,Claimed,N,R_12_M,Y,Y,Y,15,18950101,YEAR_DIVERSION_COMMENCED,PRE-1914,0,0.6,0,0.1,0.533333333,2.2,3.066666667,2.466666667,1.666666667,0.433333333,0.3,0,N,N,N,N,N,38.6339,-122.8516,N,Irrigation,2021
S022856,Statement of Div and Use,Claimed,Claimed,N,R_12_M,Y,Y,Y,16,18950101,YEAR_DIVERSION_COMMENCED,PRE-1914,0,0.4,0,0.033333333,0.466666667,1.266666667,2.466666667,2.266666667,2,0.4,0.066666667,0,N,N,N,N,N,38.6335,-122.8533,N,Frost Protection,2021
S023954,Statement of Div and Use,Claimed,Claimed,Y,R_12_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,5.866666667,4.2,4.333333333,0,0,0,0,0,2.9,10.16,10.20333333,4.366666667,N,N,N,N,N,38.6499,-122.7981,N,Irrigation,2021
S023955,Statement of Div and Use,Claimed,Claimed,Y,R_12_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,3.07,3.233333333,1.873333333,0,0,0,9.266666667,16.43333333,16.73333333,17.56666667,12.56666667,2.8,N,N,N,N,N,38.6503,-122.8008,N,Irrigation,2021
S024728,Statement of Div and Use,Claimed,Claimed,Y,R_12_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0.033333333,1.033333333,0.666666667,0,0,0,0,4.333333333,0,0,N,N,N,N,N,38.6494,-122.8022,N,Irrigation,2021
S028034,Statement of Div and Use,Claimed,Claimed,Y,R_12_M,Y,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.2,0.2,0.25,0.3,1.975,3.145,3.705,3.425,2.965,2.735,1.415,1.205,N,N,N,N,N,38.6341249,-122.7897751,N,Irrigation,2021
A002928,Appropriative,Licensed,Licensed,N,R_13_M,Y,Y,Y,56,19220714,APPLICATION_ACCEPTANCE_DATE,PRE-1949+1949,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.6041984,-122.8500338,N,Irrigation,2021
