APPL_ID,WATER_RIGHT_TYPE,WATER_RIGHT_STATUS_2021,WATER_RIGHT_STATUS,RIPARIAN,BASIN,MAINSTEM,UPPER_RUSSIAN,PRIORITY,ASSIGNED_PRIORITY_DATE_SUB,ASSIGNED_PRIORITY_DATE_SOURCE,PRIORITY_CLASS,JAN_MEAN_DIV,FEB_MEAN_DIV,MAR_MEAN_DIV,APR_MEAN_DIV,MAY_MEAN_DIV,JUN_MEAN_DIV_ALL,JUN_MEAN_DIV,JUL_MEAN_DIV,AUG_MEAN_DIV,SEP_MEAN_DIV,OCT_MEAN_DIV,NOV_MEAN_DIV,DEC_MEAN_DIV,NULL_DEMAND,ZERO_DEMAND,MAY_SEPT_ZERO_DEMAND,DEMAND_ZEROED_POWER,DEMAND_ZEROED_OTHER,LATITUDE,LONGITUDE,QAQC_MODIFICATION,PRIMARY_USE,YEAR_ADDED
S009291,Statement of Div and Use,Claimed,Claimed,Y,R_17_MSRR,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.05,0.08,0.13,0.16,1.03,1.62,0.81,2.52,2.09,1.54,1.42,0.3,0.04,N,N,N,N,N,38.53,-122.86,N,Domestic,2021
S009292,Statement of Div and Use,Claimed,Claimed,Y,R_17_MSRR,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0.19,0.095,0.23,0.43,8.32,2.07,0,0,N,N,N,N,N,38.53,-122.86,N,Irrigation,2021
S009293,Statement of Div and Use,Claimed,Claimed,N,R_17_MSRR,Y,N,2,18600101,YEAR_DIVERSION_COMMENCED,PRE-1914,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.53,-122.87,N,Irrigation,2021
S009294,Statement of Div and Use,Claimed,Claimed,N,R_17_MSRR,Y,N,3,18600101,YEAR_DIVERSION_COMMENCED,PRE-1914,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.53,-122.87,N,Irrigation,2021
S009295,Statement of Div and Use,Claimed,Claimed,N,R_17_MSRR,Y,N,4,18600101,YEAR_DIVERSION_COMMENCED,PRE-1914,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.53,-122.87,N,Stockwatering,2021
S009299,Statement of Div and Use,Claimed,Claimed,N,R_24,N,N,13,18990101,YEAR_DIVERSION_COMMENCED,PRE-1914,,,,,,,0,,,,,,,Y,N,N,N,N,38.51,-122.72,N,Irrigation,2021
S009324,Statement of Div and Use,Claimed,Claimed,Y,R_20,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.02,0.03,0.03,0.04,0.06,0.06,0.03,0.09,0.09,0.09,0.06,0.04,0.03,N,N,N,N,N,38.53,-123.14,N,Domestic,2021
S009525,Statement of Div and Use,Claimed,Claimed,Y,R_05,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0.1,0.29,0.145,0.42,0.43,0.38,0.25,0.07,0,N,N,N,N,N,39.09,-123.23,N,Domestic,2021
S009689,Statement of Div and Use,Claimed,Claimed,Y,R_24_LSR,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,,,,,,,0,,,,,,,Y,N,N,N,N,38.49,-122.85,N,Irrigation,2021
S009905,Statement of Div and Use,Claimed,Claimed,N,R_01,N,Y,40,19110101,YEAR_DIVERSION_COMMENCED,PRE-1914,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.21,-123.22,N,Irrigation,2021
S010034,Statement of Div and Use,Claimed,Claimed,N,R_24,N,N,15,19000101,YEAR_DIVERSION_COMMENCED,PRE-1914,0,0,0.66,0.73,1.53,0.7,0.35,1.23,0.23,0,0,0.5,0,N,N,N,N,N,38.49,-122.81,N,Irrigation,2021
S010433,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.22,-123.2,N,Irrigation,2021
S010522,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,,,,,,,0,,,,,,,Y,N,N,N,N,39.27,-123.2,N,Irrigation,2021
S010843,Statement of Div and Use,Claimed,Claimed,Y,R_04,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.16,0.66,0,0,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.13,-123.16,N,Irrigation,2021
S010889,Statement of Div and Use,Claimed,Claimed,Y,R_04,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.36,0.25,0.06,0.04,3.33E-03,3.33E-03,0.001666667,3.33E-03,0,3.33E-03,0,0.1,3.33E-03,N,N,N,N,N,39.12,-123.14,N,Irrigation,2021
S010997,Statement of Div and Use,Claimed,Claimed,Y,R_05,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.12,-123.15,N,Irrigation,2021
S010999,Statement of Div and Use,Claimed,Claimed,Y,R_12,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,1.5,0,0,0,0,0,N,N,N,N,N,38.63,-122.76,N,Irrigation,2021
S011135,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.46,0.46,0.46,0.43,0.15,0.26,0.13,0.26,0.26,0.26,0.26,0.39,0.62,N,N,N,N,N,39.3,-123.24,N,Irrigation,2021
S011330,Statement of Div and Use,Claimed,Claimed,Y,R_12_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.01,0.09,0.39,0.55,0.66,1.14,0.57,1.76,2.56,2.75,0.93,0.54,0.01,N,N,N,N,N,38.62,-122.78,N,Irrigation,2021
S011331,Statement of Div and Use,Claimed,Claimed,Y,R_12_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.01,0.18,0.2,0.31,0.36,0.97,0.485,2.19,2.83,3.79,1.83,0.43,8.33E-03,N,N,N,N,N,38.62,-122.78,N,Irrigation,2021
S012241,Statement of Div and Use,Claimed,Claimed,Y,R_12,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.02,0.68,0.68,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0,N,N,N,N,N,38.66,-122.79,N,Irrigation,2021
S012429,Statement of Div and Use,Claimed,Claimed,Y,R_04,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.16,-123.1,N,Recreational,2021
S012430,Statement of Div and Use,Claimed,Claimed,Y,R_04,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.75,0,0,0,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.16,-123.11,N,Recreational,2021
S012431,Statement of Div and Use,Claimed,Claimed,Y,R_04,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.13,-123.1,N,Recreational,2021
S012432,Statement of Div and Use,Claimed,Claimed,Y,R_04,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.5,0.5,0.5,0.5,0.5,0,0,0,0,0,0,0,0,N,N,N,N,N,39.13,-123.11,N,Fire Protection,2021
S012433,Statement of Div and Use,Claimed,Claimed,Y,R_04,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.75,0,0,0,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.16,-123.12,N,Recreational,2021
S012484,Statement of Div and Use,Claimed,Claimed,Y,R_12,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.63,-122.76,N,Irrigation,2021
S012533,Statement of Div and Use,Claimed,Claimed,Y,R_07,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,2.61E-03,0,0,0,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,38.74,-122.73,N,Domestic,2021
S012593,Statement of Div and Use,Claimed,Claimed,Y,R_05,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.04,-123.07,N,Fish and Wildlife Preservation and Enhancement,2021
S012594,Statement of Div and Use,Claimed,Claimed,Y,R_05,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.04,-123.07,N,Fish and Wildlife Preservation and Enhancement,2021
S012595,Statement of Div and Use,Claimed,Claimed,Y,R_06,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.94,-122.97,N,Fish and Wildlife Preservation and Enhancement,2021
S012597,Statement of Div and Use,Claimed,Claimed,Y,R_05,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.04,-123.06,N,Fish and Wildlife Preservation and Enhancement,2021
S012749,Statement of Div and Use,Claimed,Claimed,Y,R_05,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.26,0.26,0.26,0.26,0.26,0.25,0.125,0.25,0.25,0.25,0.25,0.25,0.25,N,N,N,N,N,39.12,-123.14,N,Irrigation,2021
S012751,Statement of Div and Use,Claimed,Claimed,Y,R_04,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,,,,,,,0,,,,,,,Y,N,N,N,N,39.14,-123.23,N,Domestic,2021
S012930,Statement of Div and Use,Claimed,Claimed,Y,R_18,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.43,-122.89,N,Irrigation,2021
S013153,Statement of Div and Use,Claimed,Claimed,Y,R_04_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.15,-123.18,N,Aquaculture,2021
S013187,Statement of Div and Use,Claimed,Claimed,Y,R_04,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,39.2,-123.22,N,Irrigation,2021
S013246,Statement of Div and Use,Claimed,Claimed,Y,R_09,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,1.42,2.02,1.01,2.02,2.02,1.42,1.42,0,0,N,N,N,N,N,38.75,-122.91,N,Irrigation,2021
S013392,Statement of Div and Use,Claimed,Claimed,N,R_09,N,Y,19,19000101,YEAR_DIVERSION_COMMENCED,PRE-1914,0.03,0.03,0.03,0.03,0.03,0.04,0.02,0.04,0.04,0.03,0.03,0.03,0.03,N,N,N,N,N,38.76,-123,N,Domestic,2021
S013563,Statement of Div and Use,Claimed,Claimed,Y,R_16,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.33,0.33,0.33,0.33,0.33,0.33,0.165,0.33,0.33,0.33,0.33,0.33,0.33,N,N,N,N,N,38.57,-122.89,N,Domestic,2021
S013696,Statement of Div and Use,Claimed,Claimed,Y,R_09_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,7.4,8.2,4.1,8.2,8.2,5.2,5,0,0,N,N,N,N,N,38.85,-123.04,Y,Irrigation,2021
S013709,Statement of Div and Use,Claimed,Claimed,Y,R_16,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,8.50E-03,6.88E-03,6.26E-03,7.54E-03,0.01,0.02,0.01,0.02,0.02,0.01,0.01,0.01,7.53E-03,N,N,N,N,N,38.57,-122.88,N,Domestic,2021
S013724,Statement of Div and Use,Claimed,Claimed,Y,R_10,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.68,-122.8,N,Irrigation,2021
S013755,Statement of Div and Use,Claimed,Claimed,N,R_13_MSRR,Y,Y,14,18910101,YEAR_DIVERSION_COMMENCED,PRE-1914,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.61,-122.83,N,Domestic,2021
S013760,Statement of Div and Use,Claimed,Claimed,Y,R_16,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,1.67E-03,2.00E-03,2.07E-03,2.33E-03,0.001166667,2.67E-03,1.67E-03,0,0,0,0,N,N,N,N,N,38.58,-122.88,N,Irrigation,2021
S013792,Statement of Div and Use,Claimed,Claimed,Y,R_08,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.03,0.03,0.03,0.03,0.03,0.03,0.015,0.03,0.03,0.03,0.03,0.03,0.03,N,N,N,N,N,38.75,-122.83,N,Domestic,2021
S013793,Statement of Div and Use,Claimed,Claimed,Y,R_08,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.01,0.01,0.01,0.01,0.01,0.01,0.005,0.01,0.01,0.01,0.01,0.01,0.01,N,N,N,N,N,38.75,-122.83,N,Domestic,2021
S013814,Statement of Div and Use,Claimed,Claimed,Y,R_16,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.97,0.97,0.97,0.97,0.97,0.97,0.485,0.97,0.97,0.97,0.97,0.97,0.97,N,N,N,N,N,38.57,-122.89,N,Domestic,2021
S013850,Statement of Div and Use,Claimed,Claimed,Y,R_21,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,9.00E-03,9.00E-03,0.02,0.04,0.09,0.11,0.055,0.21,0.22,0.21,0.23,9.00E-03,9.00E-03,N,N,N,N,N,38.55,-122.99,N,Irrigation,2021
S013947,Statement of Div and Use,Claimed,Claimed,Y,R_02,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,4,4,4,2,4,4,4,0,0,0,N,N,N,N,N,39.29,-123.06,Y,Irrigation,2021
S013977,Statement of Div and Use,Claimed,Claimed,Y,R_04,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0.1,0.36,0.18,0.4,0.93,0.73,0,0,0,N,N,N,N,N,39.17,-123.2,N,Frost Protection,2021
S014005,Statement of Div and Use,Claimed,Claimed,Y,R_09_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,34.86,9.16,0,0,11.53,34.7,19.87,1.86,0,0,N,N,N,N,N,38.76,-122.98,N,Irrigation,2021
S014016,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,2.83,4.16,2.5,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,39.29,-123.21,N,Irrigation,2021
S014057,Statement of Div and Use,Claimed,Claimed,Y,R_10_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0.4,0.2,2.33,1.165,2.73,3.36,1.46,1.63,0.06,0,N,N,N,N,N,38.69,-122.86,N,Irrigation,2021
S014058,Statement of Div and Use,Claimed,Claimed,Y,R_16,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0.06,0.2,0,0.76,0.38,0.86,1.36,1.63,0.63,0,0,N,N,N,N,N,38.64,-122.88,N,Irrigation,2021
S014059,Statement of Div and Use,Claimed,Claimed,Y,R_14_MSDC,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0.06,0.16,0.1,0.83,0.415,2.03,2.26,0.53,0.6,0,0,N,N,N,N,N,38.7,-122.97,N,Irrigation,2021
S014060,Statement of Div and Use,Claimed,Claimed,Y,R_13,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.59,-122.86,N,Irrigation,2021
S014061,Statement of Div and Use,Claimed,Claimed,Y,R_13,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,2.46,1.23,2.63,1.13,2.46,0.46,0,0,N,N,N,N,N,38.59,-122.86,N,Irrigation,2021
S014062,Statement of Div and Use,Claimed,Claimed,Y,R_10_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.71,-122.89,N,Irrigation,2021
S014063,Statement of Div and Use,Claimed,Claimed,Y,R_10_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,8.33E-04,0,0,0,0,0,0,0,0,0,4.00E-04,N,N,Y,N,N,38.71,-122.89,N,Irrigation,2021
S014064,Statement of Div and Use,Claimed,Claimed,Y,R_10_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.71,-122.88,N,Irrigation,2021
S014065,Statement of Div and Use,Claimed,Claimed,Y,R_10_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.7,-122.88,N,Irrigation,2021
S014066,Statement of Div and Use,Claimed,Claimed,Y,R_10_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.02,0.01,0.02,0.02,0.02,0.02,0.01,0.02,0.02,0.02,0.02,0.02,0.02,N,N,N,N,N,38.71,-122.88,N,Irrigation,2021
S014070,Statement of Div and Use,Claimed,Claimed,Y,R_23,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,15.73,0.76,0,1.16,5.23,2.615,9.46,17.73,11.3,1,0,0,N,N,N,N,N,38.51,-122.82,N,Frost Protection,2021
S014071,Statement of Div and Use,Claimed,Claimed,Y,R_09_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.1,0.46,0.06,0,0.33,1.03,0.515,0.1,0.16,3.7,1.53,0.76,0,N,N,N,N,N,38.71,-122.9,N,Irrigation,2021
S014072,Statement of Div and Use,Claimed,Claimed,Y,R_09_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.16,0,0,0,0,0,0,0,0,0,0.56,0.8,N,N,Y,N,N,38.71,-122.9,N,Irrigation,2021
S014073,Statement of Div and Use,Claimed,Claimed,Y,R_09_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.46,0,0.03,0.73,1.13,0.565,2.8,2.2,2.1,1.1,1.3,0,N,N,N,N,N,38.71,-122.9,N,Irrigation,2021
S014074,Statement of Div and Use,Claimed,Claimed,Y,R_09_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.17,0.06,3.33E-03,0.07,0.53,0.265,0.86,0.86,0.8,0.95,0.36,0,N,N,N,N,N,38.79,-123,N,Irrigation,2021
S014075,Statement of Div and Use,Claimed,Claimed,Y,R_24,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,6.67E-03,1.74,1.46,0.06,0.42,6.89,3.445,11.29,15.91,4.75,1.04,0.3,0.01,N,N,N,N,N,38.5,-122.78,N,Irrigation,2021
S014076,Statement of Div and Use,Claimed,Claimed,Y,R_24,N,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.5,-122.78,N,Irrigation,2021
S014077,Statement of Div and Use,Claimed,Claimed,Y,R_09_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.03,0.9,0,0,0,0,0,0,0,1.63,0.73,0,N,N,Y,N,N,38.8,-123,N,Irrigation,2021
S014078,Statement of Div and Use,Claimed,Claimed,Y,R_09_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.33,1.26,0.4,0,0,0,0,0,0,0.2,0.5,0,N,N,Y,N,N,38.81,-123,N,Irrigation,2021
S014079,Statement of Div and Use,Claimed,Claimed,Y,R_09_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.33,1.26,0.73,0,3.03,1.515,3.8,6.2,3.33,0.36,0,0,N,N,N,N,N,38.81,-123,N,Irrigation,2021
S014080,Statement of Div and Use,Claimed,Claimed,Y,R_18_MSRR,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0.13,0,0.13,0.065,0.16,0,0,0.16,0.3,0,N,N,N,N,N,38.5,-122.9,N,Irrigation,2021
S014081,Statement of Div and Use,Claimed,Claimed,Y,R_18_MSRR,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0.13,0,0.13,0.065,0.16,0,0,0.16,0.3,0,N,N,N,N,N,38.5,-122.91,N,Irrigation,2021
S014082,Statement of Div and Use,Claimed,Claimed,Y,R_18_MSRR,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.5,-122.9,N,Irrigation,2021
S014083,Statement of Div and Use,Claimed,Claimed,Y,R_17_MSRR,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,3.2,2.1,0.06,0.16,1.06,0.53,1.46,5.26,1.46,0,0.76,0,N,N,N,N,N,38.56,-122.85,N,Irrigation,2021
S014084,Statement of Div and Use,Claimed,Claimed,Y,R_17_MSRR,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,8.46,2.66,0.06,0.56,2.23,1.115,6.2,6.13,2.86,0.3,0.4,0,N,N,N,N,N,38.56,-122.85,N,Irrigation,2021
S014085,Statement of Div and Use,Claimed,Claimed,Y,R_17_MSRR,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.23,1.63,0.36,0.66,1.4,0.7,2.33,1.8,0.96,0.53,1.1,0.1,N,N,N,N,N,38.55,-122.85,N,Irrigation,2021
S014086,Statement of Div and Use,Claimed,Claimed,Y,R_10_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.03,1.56,4.9,1.03,4.13,15.23,7.615,21.26,23.43,15.86,3.9,2.8,0.23,N,N,N,N,N,38.67,-122.86,N,Irrigation,2021
S014087,Statement of Div and Use,Claimed,Claimed,Y,R_10_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.67,-122.86,N,Irrigation,2021
S014088,Statement of Div and Use,Claimed,Claimed,Y,R_10_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,3.06,0.2,1.9,2.23,0.73,0.365,0.5,0.8,2.56,0.73,1.96,0,N,N,N,N,N,38.66,-122.83,N,Irrigation,2021
S014089,Statement of Div and Use,Claimed,Claimed,Y,R_10_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.23,0.93,0.4,0.6,3.5,1.75,6.73,6.16,3.16,1.1,0.9,0,N,N,N,N,N,38.68,-122.84,N,Irrigation,2021
S014090,Statement of Div and Use,Claimed,Claimed,Y,R_18_MSRR,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0.83,1.7,3.03,3.43,1.715,4.46,3.1,1.46,2.13,1.36,0,N,N,N,N,N,38.51,-122.87,N,Irrigation,2021
S014091,Statement of Div and Use,Claimed,Claimed,Y,R_18_MSRR,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.16,0.33,0,0.1,0,0,0,0,0,0.03,0.16,0,N,N,N,N,N,38.51,-122.87,N,Irrigation,2021
S014092,Statement of Div and Use,Claimed,Claimed,Y,R_10_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.16,1.86,1.13,1.63,5.1,2.55,7.53,9.66,5.13,0.76,0,0,N,N,N,N,N,38.68,-122.82,N,Irrigation,2021
S014094,Statement of Div and Use,Claimed,Claimed,Y,R_10_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0.06,0.6,0.23,1.5,1.7,0.85,5.23,10.6,4.23,1.36,0.46,0,N,N,N,N,N,38.66,-122.82,N,Irrigation,2021
S014096,Statement of Div and Use,Claimed,Claimed,Y,R_24_LSR,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.49,-122.87,N,Irrigation,2021
S014097,Statement of Div and Use,Claimed,Claimed,Y,R_24_LSR,Y,N,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.49,-122.87,N,Irrigation,2021
S014129,Statement of Div and Use,Claimed,Claimed,N,R_06,N,Y,39,19100101,YEAR_DIVERSION_COMMENCED,PRE-1914,0,0,0,0,0,0,0,0,0,0,0,0,0,N,Y,Y,N,N,38.97,-123.09,N,Irrigation,2021
S014200,Statement of Div and Use,Claimed,Claimed,Y,R_09_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,6.48,3.91,2.32,0,0,0,0,0,0,0,0,0,0,N,N,Y,N,N,38.74,-122.94,N,Irrigation,2021
S014205,Statement of Div and Use,Claimed,Claimed,Y,R_13_MSRR,Y,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,7.67E-04,7.67E-04,7.67E-04,7.67E-04,1.07E-03,1.07E-03,0.000537,1.07E-03,1.07E-03,1.07E-03,1.07E-03,7.67E-04,7.67E-04,N,N,N,N,N,38.61,-122.83,N,Domestic,2021
S014230,Statement of Div and Use,Claimed,Claimed,Y,R_10,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,3.34,3.34,3.34,1.67,3.34,3.34,3.34,3.34,0,0,N,N,N,N,N,38.7,-122.82,N,Domestic,2021
S014231,Statement of Div and Use,Claimed,Claimed,Y,R_10,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0,0,0,4,4,4,2,4,4,4,4,0,0,N,N,N,N,N,38.69,-122.82,Y,Recreational,2021
S014237,Statement of Div and Use,Claimed,Claimed,N,R_09_MSRR,Y,Y,12,18860101,YEAR_DIVERSION_COMMENCED,PRE-1914,65.44,58.77,62.69,70.23,110.77,134,67,151.95,150.23,134.58,113.34,87.58,68.08,N,N,N,N,N,38.81,-123.01,N,Municipal,2021
S014292,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.03,0.03,0.06,0.13,0.13,0.13,0.065,0.13,0.13,0.13,0.06,0.03,0.03,N,N,N,N,N,39.25,-123.31,N,Irrigation,2021
S014293,Statement of Div and Use,Claimed,Claimed,Y,R_01,N,Y,10000000,10000000,RIPARIAN_DEFAULT,RIPARIAN,0.06,0.06,0.06,0.07,0.07,0.07,0.035,0.04,0.04,0.04,0.04,0.04,0.06,N,N,N,N,N,39.25,-123.31,N,Domestic,2021
